time,Algorithms,n_features
20.338924407958984,Binarsity,500
19.828943490982056,Binarsity,500
19.528990983963013,Binarsity,500
21.741741180419922,Binarsity,500
21.535528421401978,Binarsity,500
20.064918041229248,Binarsity,500
21.727683067321777,Binarsity,500
20.843972206115723,Binarsity,500
21.681660413742065,Binarsity,500
20.148821592330933,Binarsity,500
20.885331392288208,Binarsity,500
21.86869764328003,Binarsity,500
20.634814977645874,Binarsity,500
20.924224615097046,Binarsity,500
19.358301639556885,Binarsity,500
20.068875551223755,Binarsity,500
22.704049587249756,Binarsity,500
21.20642614364624,Binarsity,500
21.297166109085083,Binarsity,500
22.882102489471436,Binarsity,500
21.711366415023804,Binarsity,500
20.703217267990112,Binarsity,500
19.82316279411316,Binarsity,500
21.565808534622192,Binarsity,500
22.683415174484253,Binarsity,500
21.63920569419861,Binarsity,500
22.112759351730347,Binarsity,500
20.33224868774414,Binarsity,500
21.951855421066284,Binarsity,500
21.815099239349365,Binarsity,500
21.156477451324463,Binarsity,500
20.33642268180847,Binarsity,500
22.46443009376526,Binarsity,500
8.540318727493286,Lasso,500
8.456875085830688,Lasso,500
9.048824310302734,Lasso,500
7.428179502487183,Lasso,500
9.051606178283691,Lasso,500
8.76337718963623,Lasso,500
9.325199604034424,Lasso,500
6.748242378234863,Lasso,500
8.250771522521973,Lasso,500
7.912631511688232,Lasso,500
8.851508140563965,Lasso,500
6.696998119354248,Lasso,500
8.654088020324707,Lasso,500
9.512792587280273,Lasso,500
7.375624656677246,Lasso,500
8.471305847167969,Lasso,500
9.438971996307373,Lasso,500
9.191745519638062,Lasso,500
8.641406536102295,Lasso,500
9.372844934463501,Lasso,500
9.103918075561523,Lasso,500
8.390588998794556,Lasso,500
10.400211811065674,Lasso,500
8.657515048980713,Lasso,500
9.611291885375977,Lasso,500
7.482798337936401,Lasso,500
7.192799806594849,Lasso,500
7.783528089523315,Lasso,500
7.406336784362793,Lasso,500
8.646576881408691,Lasso,500
8.67719054222107,Lasso,500
8.68497347831726,Lasso,500
8.731862545013428,Lasso,500
7.031661033630371,Lasso,500
8.925174951553345,Lasso,500
9.085453271865845,Lasso,500
8.990494728088379,Lasso,500
6.753321647644043,Lasso,500
8.89279055595398,Lasso,500
8.889721870422363,Lasso,500
9.059549808502197,Lasso,500
9.64318585395813,Lasso,500
9.025357246398926,Lasso,500
7.545477628707886,Lasso,500
7.4278857707977295,Lasso,500
8.958597660064697,Lasso,500
8.006142616271973,Lasso,500
7.6640026569366455,Lasso,500
8.104553461074829,Lasso,500
7.158388376235962,Lasso,500
6.86059832572937,Lasso,500
7.451005458831787,Lasso,500
7.574788808822632,Lasso,500
6.760566711425781,Lasso,500
7.725139141082764,Lasso,500
8.540204286575317,Lasso,500
7.864087820053101,Lasso,500
8.241332292556763,Lasso,500
6.824222803115845,Lasso,500
8.875630378723145,Lasso,500
9.201192617416382,Lasso,500
6.600732326507568,Lasso,500
8.14285659790039,Lasso,500
6.777488470077515,Lasso,500
7.28180456161499,Lasso,500
5.88131856918335,Lasso,500
7.3537068367004395,Lasso,500
9.587839126586914,Lasso,500
9.414216041564941,Lasso,500
8.904488801956177,Lasso,500
8.150292158126831,Lasso,500
7.07810378074646,Lasso,500
8.744018793106079,Lasso,500
8.681698560714722,Lasso,500
8.419843912124634,Lasso,500
6.791810750961304,Lasso,500
9.016171216964722,Lasso,500
8.614617586135864,Lasso,500
6.886408090591431,Lasso,500
9.027717113494873,Lasso,500
8.80049729347229,Lasso,500
9.019444227218628,Lasso,500
8.458209753036499,Lasso,500
7.115736484527588,Lasso,500
7.288494825363159,Lasso,500
6.882383346557617,Lasso,500
7.994055986404419,Lasso,500
8.300063848495483,Lasso,500
9.042162418365479,Lasso,500
9.25700306892395,Lasso,500
7.596070051193237,Lasso,500
7.250106334686279,Lasso,500
8.368175268173218,Lasso,500
8.00836992263794,Lasso,500
8.812640190124512,Lasso,500
7.368293523788452,Lasso,500
6.617264032363892,Lasso,500
8.681190490722656,Lasso,500
9.616173267364502,Lasso,500
7.607542991638184,Lasso,500
